#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321A189D7
#Date Time: 2024-04-12 11:04:49.797
#Start: 10 Hz
#Stop: 50000 Hz
#Steps: 151
#Wavegen: Wavegen C1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 59.9292 V
#Offset: 0.000675089 V
#Relative: no
#Channel: Channel 2
#Range: 59.9881 V
#Offset: -0.00209507 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
10,0.009326923253444197,18.53494752075472,-0.4796317096513061
10.58424294923851,-0.000501616011542815,18.54656579442164,-0.7074137627312211
11.2026198808505,0.01266559643900778,18.53316119187794,-0.5930457015930415
11.85712504868911,0.02977638247635202,18.51688749815448,-0.6034622966636967
12.54986921948269,-0.001831678412966529,18.54626245678707,-0.7684444951787839
13.28308648001751,0.009025520696711019,18.53651129284678,-0.7483563518287184
14.05914144202507,0.007107398474726994,18.5371227703875,-0.7876217679948354
14.88053686801006,0.01095392968149806,18.53281366052594,-0.9029902986312095
15.74992174261191,0.004821353705333705,18.53877687280566,-0.9514814918218661
16.67009981552986,0.009696657188618625,18.53344312781375,-1.006906079375128
17.64403864356239,0.01898545990768162,18.52186973161057,-1.005594902452714
18.6748791609217,0.007026301714405659,18.53240534276141,-0.984019707159888
19.76594580868665,0.01900988345647249,18.52439663524957,-1.1246135188496
20.92075725606221,0.0248037232155363,18.51404191087165,-1.161314189261859
22.14303774802068,0.008387980971626175,18.53167213498427,-1.200820848043577
23.436729115921,0.01814722046181653,18.52295759016542,-1.449440781335028
24.80600348983997,0.03115471171580605,18.50576728433069,-1.437086422643631
26.25527675361243,0.004595236542559764,18.53306608501189,-1.598853756582855
27.78922278597281,0.005524711965705543,18.53042393056006,-1.651430285658464
29.41278853372508,0.003128685544284068,18.53262507875082,-1.78360052762514
31.13120996555226,0.01780007902322044,18.51678312469192,-1.864915151421698
32.95002895791605,0.01219442746692906,18.52158337336192,-1.980913387051473
34.87511116750276,0.007454860351993488,18.52385891351182,-1.984150308240544
36.91266494785499,0.01075102928194179,18.51972105201126,-2.216449435422589
39.06926137119375,0.01370789789472722,18.51599384950709,-2.258754766558582
41.35185542000135,0.005505448740223589,18.52154785181942,-2.434829440570724
43.76780841670799,0.003315364239520628,18.52352980921511,-2.486473527465773
46.3249117638163,0.01139735951704572,18.51225565472505,-2.719253832726096
49.03141207102686,0.01753813008307351,18.50502970980335,-2.865069039059911
51.8960377503974,0.01501164126485052,18.5042877866594,-3.056931255688397
54.92802716530586,0.004823596899894319,18.51345093963375,-3.239943546613972
58.13715842399698,0.00795074461028423,18.50852824603494,-3.35656626497115
61.53378091379528,0.009364953653313673,18.50398330432226,-3.592635331236878
65.12884867768241,0.02659009877197127,18.48324444066072,-3.88096454130789
68.93395574087819,0.01126204936552939,18.49702119615552,-4.014745311843214
72.96137350135093,0.0103387416965189,18.49272730912757,-4.253982309649174
77.22409030484302,0.03312516902243503,18.46561615618457,-4.508439161996336
81.73585333203927,0.01403282152127294,18.48062885721828,-4.660700622097693
86.51121293296302,0.01416256585780012,18.47522601027107,-4.956363369667613
91.56556955157842,0.005079684329994931,18.47894386301099,-5.268234482773863
96.91522339193011,0.01961301872066608,18.46120896353565,-5.48985031759635
102.5774269859912,0.003644117293823793,18.46557859342288,-6.028762931833882
108.5704408327505,-0.003221696018469336,18.46438781635256,-6.315172983907624
114.9135922879754,0.03091894827426909,18.42416547872664,-6.648073601110951
121.6273378945674,0.009523764513450418,18.43857431776436,-7.017461824119351
128.7333293545225,0.01570391419443253,18.42383267758742,-7.365931717257766
136.2544833552602,0.02845935091874058,18.39958959866599,-7.887868864958349
144.2150554755048,0.01294048797233482,18.39963570394107,-8.294446187328859
152.6407184090652,0.01183838834560257,18.39082989312482,-8.674938483521018
161.5586447587848,0.007346881367164648,18.37927987183445,-9.261511271019188
170.9975946676697,0.02181826692084332,18.35441289584913,-9.669612763242014
180.9880085698029,0.02964550793866878,18.32695234556753,-10.32780169855297
191.5621053601653,0.01508013568197654,18.32012399748396,-10.8959535806021
202.7539862999612,0.01432158977223133,18.30365864845315,-11.53849889212803
214.5997449925365,0.009030579873137167,18.28456780353964,-12.12127280170441
227.1375837845639,0.01117805963628029,18.25675036367369,-12.80025545489615
240.4079369678839,-0.008320366166406065,18.25136316531208,-13.42911239106593
254.4536011793301,0.01850726793715701,18.1893765857897,-14.28580122224085
269.3198734190672,0.01895030667842926,18.15694069266856,-15.07405851084789
285.0546971325567,0.02312646735542289,18.1202380366261,-15.83948539271158
301.7088168272581,0.03820930348687878,18.05925541949036,-16.77683406535582
319.3359417227003,0.01081431704889486,18.04542689206813,-17.46809403470306
337.9929189616926,0.01611845128300794,17.98507896310746,-18.5576384351325
357.7399169412834,-0.00360770975648046,17.95254827929544,-19.4524480350008
378.6406193546952,0.003013400608854222,17.88516306787553,-20.62086084308531
400.7624305700231,0.02469871373386838,17.80310784883605,-21.60122494275217
424.1766930080449,0.03441469093732773,17.72247924815684,-22.79273655183223
448.9589172201711,0.03359023923192774,17.64522272164539,-23.98074855427748
475.1890254085353,0.05385977131364443,17.53898716131408,-25.04534021891517
