#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2NI
#Serial Number: SN:210321ABE56F
#Date Time: 2024-04-23 13:11:19.726
#Start: 100 Hz
#Stop: 50000 Hz
#Steps: 151
#Wavegen: Wavegen C1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 61.0653 V
#Offset: -0.00252791 V
#Relative: no
#Channel: Channel 2
#Range: 61.3272 V
#Offset: 0.00324317 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
100.0000000000001,-0.4820305496273177,0.04436576695355959,-0.7650816163366443
104.2300949424216,-0.4517344847750525,0.01388333874816455,-0.8582362821456684
108.6391269170621,-0.4579443173253834,0.03351113395175298,-1.126975325567898
113.2346651302716,-0.4828715777503315,0.06172449699300606,-0.9479572351320371
118.0245989730151,-0.4575442946715625,0.03750583836458805,-1.186146745541329
123.0171515649861,-0.4420598463452813,0.03178056197553975,-1.040375248236089
128.2208938716475,-0.4465623123767797,0.04028582524024303,-1.142568418619078
133.6447594184397,-0.4547361798377656,0.04285654960809621,-1.334253665417876
139.2980596274105,-0.4518654330077956,0.03282176003316246,-1.217896391685528
145.1904998026008,-0.4428205320387223,0.03807618816062764,-1.260835697701488
151.3321957916271,-0.4522918542408877,0.06593718155145646,-1.276658288544304
157.7336913520643,-0.4481228384646138,0.0392020623836085,-1.251920708217398
164.4059762524425,-0.4406163021274764,0.0374820485634438,-1.325466021382837
171.360505138936,-0.4223683350994337,0.03007409160585339,-1.655918116196677
178.609217200126,-0.440037065546407,0.0477045006563491,-1.508945864261648
186.1645566636072,-0.4376301418715497,0.04820113682853931,-1.708409531132673
194.0394941596158,-0.4266604802109601,0.03144151417788651,-1.763433379551274
202.247548988362,-0.4405296814377558,0.05841728165167654,-1.77501694705407
210.8028123292901,-0.4333724948023361,0.07549680481503566,-1.860118210627789
219.7199714321139,-0.450735382223708,0.07126486264938006,-2.021943292656928
229.0143348311534,-0.4482436574186865,0.06484692253529201,-2.011431140602753
238.7018586262665,-0.4402013789211097,0.05071815889434553,-2.093250961702251
248.7991738754823,-0.4361899843293061,0.05122352933312263,-2.344518932774832
259.3236151463755,-0.4358665485202364,0.07198172211230287,-2.129398318132534
270.2932502751869,-0.4214423868658551,0.04341422450202855,-2.407545327999912
281.7269113847843,-0.4152411356893342,0.04902028919851591,-2.446925848321186
293.6442272147124,-0.4395078349374131,0.06882355600091575,-2.814558827889755
306.0656568188346,-0.4242627055160642,0.07715014056664465,-2.687285215821248
319.0125246884172,-0.4305519817583416,0.06790853994003579,-2.726909117091878
332.5070573609534,-0.457616085479359,0.09740040059824517,-3.094784851904947
346.5724215775736,-0.4379259960438437,0.0838520532860338,-3.10760204202046
361.2327640545542,-0.4548319022216946,0.1038246012224002,-3.260328472925757
376.5132529371953,-0.4603555776075521,0.1284022509105767,-3.21996450010522
392.4401210072382,-0.4127733471696882,0.08412263379923893,-3.408036397727823
409.0407107179982,-0.4434938657723503,0.1322117339034954,-3.611811898947337
426.3435211345256,-0.4285806075089582,0.1012680159594042,-3.713369316681913
444.3782568593789,-0.4158231485541977,0.113218107414609,-3.865888447248643
463.1758790280082,-0.4248925340081119,0.1362069047828873,-4.348016459803105
482.7686584612883,-0.4384027024721266,0.1348634432409653,-4.06066030638347
503.1902310664553,-0.4408017061780592,0.1419540719812635,-4.547320359118885
524.4756555815562,-0.4431077866933856,0.1574452245563737,-4.507012393011564
546.6614737625438,-0.4194934605223289,0.1483526947115553,-4.809575493453849
569.7857731163404,-0.3939361814936576,0.1478171748735298,-5.141089555211398
593.8882522875714,-0.4355594546454457,0.1970447402026075,-5.189583323013778
619.0102892112237,-0.4212003299108936,0.1940302900986784,-5.529424445101263
645.1950121482167,-0.424639465329785,0.2121610151358448,-5.668650660576404
672.4873737258538,-0.4247919307636591,0.2373593229387063,-6.076962419806392
700.9342281102546,-0.4148205305274241,0.2326436488563217,-6.294180839340697
730.584411443248,-0.4291045654848227,0.2543100979068427,-6.767038662672434
761.4888256818282,-0.3955375984901258,0.2578368539156404,-6.915382351233013
793.7005259841002,-0.4244790131111671,0.2912805797085593,-7.514045167104413
827.2748117917272,-0.4215867962712567,0.3058865931779104,-7.426819373685248
862.2693217652554,-0.4301379475019024,0.3383234954797475,-7.793639831626649
898.7441327352996,-0.3934174377762729,0.3474890888550953,-8.417322763328343
936.7618628394459,-0.3893364865009435,0.3962939932723272,-8.449795384763803
976.3877790219507,-0.4156015821458747,0.4299789918108707,-9.239010454047438
1017.68990908078,-0.4110198184096374,0.4463435557887384,-9.432927353575565
1060.73915845434,-0.3999182180847738,0.5117215138491478,-9.984524498544864
1105.609431948401,-0.4037933691288184,0.5498223474571305,-10.36791579432187
1152.377760612186,-0.4249445502761904,0.6164243259481658,-10.76190027785923
1201.124433981432,-0.4063184397938527,0.6412907646732671,-11.56717465581028
1251.93313791547,-0.4079809548006909,0.6903882981916271,-12.13475699810825
